TransactionID,UserID,CourseID,TeacherID
TR04110,U00982,C0018,T0044
TR04111,U02618,C0070,T0067
TR04112,U00407,C0082,T0096
TR04113,U01954,C0116,T0074
TR04114,U02074,C0080,T0040
TR04115,U00986,C0015,T0102
TR04116,U00390,C0176,T0086
TR04117,U00710,C0200,T0014
TR04118,U02619,C0013,T0063
TR04119,U01472,C0119,T0081
TR04120,U00754,C0043,T0085
TR04121,U02194,C0188,T0051
TR04122,U01412,C0057,T0112
TR04123,U02833,C0199,T0079
TR04124,U01273,C0017,T0058
TR04125,U00526,C0178,T0015
TR04126,U01486,C0032,T0065
TR04127,U02061,C0150,T0088
TR04128,U02951,C0055,T0055
TR04129,U02432,C0185,T0119
TR04130,U00556,C0013,T0076
TR04131,U02935,C0047,T0010
TR04132,U00019,C0087,T0110
TR04133,U00575,C0062,T0106
TR04134,U02799,C0182,T0042
TR04135,U01004,C0029,T0116
TR04136,U02467,C0022,T0095
TR04137,U02467,C0065,T0011
TR04138,U01939,C0029,T0118
TR04139,U01940,C0048,T0016
TR04140,U01636,C0005,T0073
TR04141,U01699,C0163,T0111
TR04142,U02170,C0101,T0078
TR04143,U00432,C0071,T0019
TR04144,U02092,C0174,T0031
TR04145,U01896,C0163,T0073
TR04146,U01944,C0173,T0100
TR04147,U01341,C0141,T0053
TR04148,U02429,C0138,T0103
TR04149,U00145,C0066,T0118
TR04150,U02411,C0198,T0090
TR04151,U01074,C0072,T0008
TR04152,U01089,C0025,T0024
TR04153,U02403,C0172,T0008
TR04154,U00800,C0060,T0083
TR04155,U02874,C0175,T0111
TR04156,U01152,C0040,T0048
TR04157,U02446,C0007,T0030
TR04158,U01957,C0174,T0058
TR04159,U02928,C0151,T0086
TR04160,U00463,C0046,T0055
TR04161,U01775,C0086,T0073
TR04162,U02046,C0141,T0062
TR04163,U00808,C0021,T0108
TR04164,U00187,C0001,T0048
TR04165,U01744,C0123,T0004
TR04166,U00732,C0147,T0037
TR04167,U01936,C0125,T0008
TR04168,U01214,C0188,T0001
TR04169,U01412,C0033,T0092
TR04170,U00429,C0004,T0070
TR04171,U02906,C0003,T0047
TR04172,U01308,C0091,T0100
TR04173,U02285,C0052,T0117
TR04174,U01218,C0028,T0075
TR04175,U01311,C0070,T0005
TR04176,U00771,C0198,T0050
TR04177,U00758,C0183,T0024
TR04178,U00136,C0057,T0047
TR04179,U00792,C0108,T0018
TR04180,U00171,C0144,T0084
TR04181,U02207,C0024,T0028
TR04182,U02249,C0197,T0077
TR04183,U01581,C0169,T0005
TR04184,U00962,C0077,T0030
TR04185,U02631,C0175,T0001
TR04186,U00876,C0076,T0086
TR04187,U02419,C0069,T0082
TR04188,U00103,C0101,T0046
TR04189,U01002,C0159,T0069
TR04190,U01149,C0092,T0031
TR04191,U02846,C0092,T0070
TR04192,U01482,C0030,T0091
TR04193,U00658,C0018,T0056
TR04194,U02930,C0044,T0089
TR04195,U01221,C0155,T0093
TR04196,U02781,C0099,T0028
TR04197,U00423,C0154,T0016
TR04198,U02620,C0121,T0054
TR04199,U00171,C0115,T0053
TR04200,U02221,C0060,T0012
TR04201,U02711,C0146,T0020
TR04202,U00453,C0056,T0082
TR04203,U02398,C0031,T0034
TR04204,U01976,C0101,T0119
TR04205,U01658,C0059,T0053
TR04206,U02542,C0124,T0064
TR04207,U02668,C0130,T0023
TR04208,U02967,C0097,T0109
TR04209,U02054,C0167,T0027
TR04210,U00288,C0189,T0113
TR04211,U01642,C0107,T0017
TR04212,U01448,C0191,T0048
TR04213,U01914,C0018,T0021
TR04214,U00608,C0145,T0050
TR04215,U00457,C0167,T0040
TR04216,U01765,C0071,T0095
TR04217,U01226,C0106,T0003
TR04218,U01236,C0054,T0017
TR04219,U01030,C0094,T0061
TR04220,U02672,C0076,T0050
TR04221,U02424,C0035,T0090
TR04222,U00447,C0011,T0087
TR04223,U00835,C0061,T0006
TR04224,U00811,C0044,T0028
TR04225,U01425,C0121,T0072
TR04226,U01412,C0068,T0055
TR04227,U00959,C0025,T0058
TR04228,U01476,C0176,T0045
TR04229,U02897,C0160,T0072
TR04230,U00809,C0084,T0019
TR04231,U00979,C0114,T0102
TR04232,U02464,C0132,T0029
TR04233,U00726,C0166,T0023
TR04234,U02502,C0191,T0111
TR04235,U01217,C0175,T0032
TR04236,U02198,C0001,T0010
TR04237,U01904,C0131,T0091
TR04238,U02807,C0086,T0049
TR04239,U00779,C0062,T0065
TR04240,U00973,C0064,T0103
TR04241,U02811,C0145,T0029
TR04242,U01539,C0126,T0059
TR04243,U01417,C0105,T0045
TR04244,U02124,C0062,T0067
TR04245,U00599,C0035,T0051
TR04246,U00225,C0013,T0111
TR04247,U01554,C0163,T0101
TR04248,U02161,C0043,T0095
TR04249,U02299,C0130,T0011
TR04250,U00841,C0184,T0086
TR04251,U01815,C0111,T0082
TR04252,U00714,C0128,T0099
TR04253,U01107,C0051,T0006
TR04254,U00125,C0182,T0067
TR04255,U01093,C0144,T0062
TR04256,U02932,C0146,T0005
TR04257,U01280,C0135,T0009
TR04258,U01751,C0045,T0028
TR04259,U00030,C0164,T0083
TR04260,U02329,C0169,T0092
TR04261,U02972,C0042,T0091
TR04262,U02018,C0135,T0077
TR04263,U02416,C0015,T0038
TR04264,U00495,C0060,T0043
TR04265,U01610,C0040,T0117
TR04266,U00718,C0165,T0021
TR04267,U01017,C0194,T0091
TR04268,U01338,C0112,T0062
TR04269,U00606,C0183,T0046
TR04270,U00375,C0077,T0070
TR04271,U02687,C0105,T0038
TR04272,U01961,C0107,T0049
TR04273,U01049,C0122,T0075
TR04274,U01358,C0080,T0111
TR04275,U00116,C0125,T0105
TR04276,U02096,C0184,T0117
TR04277,U01802,C0172,T0081
TR04278,U02147,C0185,T0120
TR04279,U01483,C0134,T0039
TR04280,U01547,C0032,T0071
TR04281,U01621,C0108,T0030
TR04282,U02453,C0114,T0021
TR04283,U00685,C0146,T0001
TR04284,U02951,C0068,T0089
TR04285,U02551,C0127,T0032
TR04286,U01472,C0135,T0008
TR04287,U02942,C0114,T0069
TR04288,U01600,C0008,T0030
TR04289,U02306,C0064,T0115
TR04290,U02892,C0135,T0008
TR04291,U02169,C0041,T0113
TR04292,U00810,C0040,T0019
TR04293,U00978,C0003,T0108
TR04294,U02102,C0145,T0059
TR04295,U01355,C0194,T0055
TR04296,U00784,C0110,T0030
TR04297,U00241,C0114,T0079
TR04298,U01779,C0112,T0036
TR04299,U01554,C0180,T0055
TR04300,U00483,C0150,T0044
TR04301,U01013,C0004,T0027
TR04302,U00187,C0134,T0077
TR04303,U01882,C0166,T0078
TR04304,U02704,C0026,T0101
TR04305,U02310,C0139,T0054
TR04306,U00953,C0017,T0048
TR04307,U01388,C0092,T0030
TR04308,U00491,C0031,T0039
TR04309,U00431,C0163,T0111
TR04310,U00239,C0144,T0013
TR04311,U02352,C0107,T0016
TR04312,U02346,C0146,T0044
TR04313,U00076,C0111,T0071
TR04314,U01357,C0101,T0112
TR04315,U01924,C0112,T0119
TR04316,U01782,C0062,T0119
TR04317,U02690,C0112,T0027
TR04318,U00827,C0155,T0045
TR04319,U02331,C0163,T0119
TR04320,U00591,C0116,T0035
TR04321,U02120,C0173,T0079
TR04322,U02751,C0035,T0028
TR04323,U01903,C0028,T0099
TR04324,U01911,C0103,T0007
TR04325,U00575,C0125,T0062
TR04326,U00892,C0102,T0114
TR04327,U02060,C0137,T0110
TR04328,U00141,C0143,T0114
TR04329,U01790,C0021,T0051
TR04330,U00017,C0052,T0046
TR04331,U01087,C0163,T0020
TR04332,U00253,C0097,T0096
TR04333,U00465,C0051,T0038
TR04334,U00376,C0083,T0061
TR04335,U01828,C0055,T0104
TR04336,U00520,C0077,T0032
TR04337,U01861,C0127,T0026
TR04338,U00090,C0172,T0058
TR04339,U00720,C0193,T0039
TR04340,U02852,C0093,T0020
TR04341,U02844,C0088,T0082
TR04342,U00630,C0080,T0050
TR04343,U01885,C0153,T0079
TR04344,U00076,C0092,T0052
TR04345,U00926,C0047,T0086
TR04346,U02448,C0184,T0115
TR04347,U01806,C0038,T0022
TR04348,U00970,C0139,T0053
TR04349,U01095,C0195,T0085
TR04350,U02029,C0015,T0066
TR04351,U01405,C0001,T0104
TR04352,U02845,C0135,T0117
TR04353,U00195,C0001,T0043
TR04354,U00228,C0049,T0082
TR04355,U01460,C0096,T0023
TR04356,U00461,C0157,T0077
TR04357,U00618,C0026,T0064
TR04358,U00064,C0087,T0105
TR04359,U02213,C0173,T0009
TR04360,U02075,C0093,T0113
TR04361,U00285,C0102,T0007
TR04362,U01684,C0071,T0041
TR04363,U02329,C0140,T0054
TR04364,U00838,C0095,T0065
TR04365,U00831,C0160,T0002
TR04366,U01188,C0118,T0004
TR04367,U02966,C0148,T0078
TR04368,U00224,C0119,T0032
TR04369,U00784,C0051,T0100
TR04370,U00950,C0081,T0002
TR04371,U00045,C0036,T0104
TR04372,U01811,C0067,T0114
TR04373,U00471,C0129,T0115
TR04374,U02082,C0114,T0064
TR04375,U02701,C0155,T0014
TR04376,U00830,C0111,T0020
TR04377,U01910,C0168,T0089
TR04378,U02269,C0142,T0106
TR04379,U01892,C0100,T0049
TR04380,U02582,C0197,T0008
TR04381,U00692,C0109,T0092
TR04382,U01391,C0120,T0063
TR04383,U00932,C0079,T0046
TR04384,U00841,C0134,T0021
TR04385,U01939,C0161,T0087
TR04386,U01574,C0183,T0032
TR04387,U02630,C0019,T0008
TR04388,U02287,C0127,T0095
TR04389,U02489,C0029,T0101
TR04390,U00148,C0189,T0016
TR04391,U01033,C0198,T0040
TR04392,U01312,C0024,T0106
TR04393,U00388,C0151,T0027
TR04394,U01874,C0010,T0104
TR04395,U00916,C0182,T0105
TR04396,U01879,C0105,T0018
TR04397,U02686,C0169,T0035
TR04398,U00278,C0177,T0113
TR04399,U01978,C0145,T0052
TR04400,U01860,C0184,T0015
TR04401,U01826,C0173,T0063
TR04402,U02637,C0158,T0053
TR04403,U01834,C0172,T0091
TR04404,U02697,C0055,T0081
TR04405,U00618,C0147,T0104
TR04406,U01631,C0157,T0066
TR04407,U02183,C0002,T0113
TR04408,U00580,C0164,T0114
TR04409,U01171,C0147,T0031
TR04410,U00490,C0135,T0061
TR04411,U02526,C0154,T0064
TR04412,U01183,C0111,T0101
TR04413,U00384,C0038,T0105
TR04414,U00163,C0131,T0105
TR04415,U02489,C0102,T0098
TR04416,U01877,C0194,T0034
TR04417,U01213,C0095,T0115
TR04418,U02463,C0092,T0055
TR04419,U01363,C0071,T0059
TR04420,U01631,C0171,T0003
TR04421,U01205,C0190,T0017
TR04422,U00288,C0199,T0078
TR04423,U01858,C0024,T0078
TR04424,U00187,C0167,T0046
TR04425,U01908,C0068,T0038
TR04426,U01162,C0128,T0035
TR04427,U00130,C0093,T0001
TR04428,U02242,C0044,T0112
TR04429,U02364,C0133,T0029
TR04430,U01888,C0055,T0004
TR04431,U00144,C0158,T0061
TR04432,U00016,C0029,T0097
TR04433,U02471,C0154,T0017
TR04434,U00245,C0154,T0028
TR04435,U00927,C0037,T0050
TR04436,U02177,C0115,T0090
TR04437,U00907,C0181,T0008
TR04438,U00887,C0158,T0034
TR04439,U00341,C0003,T0059
TR04440,U02052,C0122,T0018
TR04441,U01434,C0043,T0095
TR04442,U00306,C0007,T0059
TR04443,U00908,C0125,T0027
TR04444,U02655,C0049,T0016
TR04445,U01372,C0121,T0010
TR04446,U00321,C0073,T0104
TR04447,U00559,C0041,T0076
TR04448,U01205,C0106,T0022
TR04449,U02666,C0077,T0016
TR04450,U02759,C0182,T0012
TR04451,U01410,C0127,T0075
TR04452,U01642,C0197,T0084
TR04453,U01132,C0091,T0051
TR04454,U02579,C0155,T0001
TR04455,U02458,C0008,T0027
TR04456,U00818,C0032,T0067
TR04457,U01195,C0064,T0012
TR04458,U02541,C0138,T0030
TR04459,U00012,C0013,T0009
TR04460,U00195,C0191,T0053
TR04461,U02538,C0093,T0061
TR04462,U02843,C0163,T0054
TR04463,U02929,C0061,T0037
TR04464,U02230,C0182,T0065
TR04465,U00656,C0008,T0042
TR04466,U01922,C0029,T0049
TR04467,U02742,C0095,T0004
TR04468,U02078,C0041,T0064
TR04469,U01620,C0158,T0079
TR04470,U01120,C0149,T0051
TR04471,U00778,C0011,T0091
TR04472,U00444,C0002,T0072
TR04473,U00298,C0178,T0060
TR04474,U00808,C0169,T0087
TR04475,U01761,C0194,T0079
TR04476,U00845,C0131,T0091
TR04477,U01016,C0080,T0031
TR04478,U01385,C0179,T0103
TR04479,U01398,C0196,T0111
TR04480,U00554,C0087,T0072
TR04481,U02351,C0153,T0094
TR04482,U00421,C0158,T0058
TR04483,U01270,C0106,T0119
TR04484,U01261,C0139,T0106
TR04485,U00185,C0017,T0082
TR04486,U00468,C0154,T0004
TR04487,U02802,C0023,T0111
TR04488,U02411,C0184,T0107
TR04489,U01307,C0180,T0022
TR04490,U01577,C0048,T0003
TR04491,U00336,C0020,T0079
TR04492,U02210,C0002,T0099
TR04493,U01498,C0088,T0047
TR04494,U02060,C0031,T0038
TR04495,U01448,C0155,T0033
TR04496,U00588,C0130,T0078
TR04497,U01882,C0078,T0048
TR04498,U00201,C0004,T0065
TR04499,U00522,C0141,T0117
TR04500,U01888,C0163,T0113
TR04501,U02553,C0128,T0026
TR04502,U01712,C0200,T0008
TR04503,U00788,C0194,T0050
TR04504,U00060,C0134,T0080
TR04505,U00578,C0031,T0038
TR04506,U00321,C0138,T0010
TR04507,U01459,C0021,T0042
TR04508,U02038,C0023,T0037
TR04509,U00923,C0131,T0026
TR04510,U01410,C0160,T0092
TR04511,U01695,C0148,T0012
TR04512,U00569,C0029,T0084
TR04513,U01102,C0105,T0049
TR04514,U00527,C0052,T0014
TR04515,U02572,C0115,T0046
TR04516,U02661,C0174,T0035
TR04517,U02173,C0162,T0029
TR04518,U00871,C0101,T0012
TR04519,U00280,C0084,T0116
TR04520,U02965,C0061,T0082
TR04521,U02670,C0125,T0044
TR04522,U02894,C0200,T0066
TR04523,U01893,C0071,T0002
TR04524,U01752,C0070,T0059
TR04525,U00674,C0139,T0017
TR04526,U01152,C0108,T0010
TR04527,U02362,C0191,T0018
TR04528,U00332,C0021,T0022
TR04529,U01174,C0131,T0083
TR04530,U02040,C0082,T0058
TR04531,U01478,C0088,T0053
TR04532,U00036,C0111,T0001
TR04533,U01709,C0010,T0088
TR04534,U01444,C0155,T0061
TR04535,U02254,C0012,T0100
TR04536,U02687,C0007,T0089
TR04537,U02896,C0145,T0100
TR04538,U01380,C0193,T0031
TR04539,U00440,C0192,T0031
TR04540,U02777,C0114,T0066
TR04541,U01120,C0026,T0019
TR04542,U02989,C0015,T0053
TR04543,U00164,C0033,T0076
TR04544,U00148,C0062,T0074
TR04545,U02342,C0047,T0095
TR04546,U00195,C0095,T0109
TR04547,U00663,C0035,T0022
TR04548,U00480,C0193,T0023
TR04549,U00123,C0200,T0116
TR04550,U01424,C0076,T0087
TR04551,U02747,C0123,T0015
TR04552,U00965,C0083,T0026
TR04553,U02709,C0025,T0003
TR04554,U01779,C0057,T0087
TR04555,U01486,C0032,T0020
TR04556,U02015,C0063,T0109
TR04557,U00710,C0012,T0040
TR04558,U02444,C0063,T0039
TR04559,U00912,C0077,T0120
TR04560,U01361,C0092,T0072
TR04561,U02365,C0001,T0018
TR04562,U01735,C0179,T0041
TR04563,U01824,C0070,T0070
TR04564,U01580,C0136,T0027
TR04565,U00681,C0196,T0100
TR04566,U01334,C0133,T0015
TR04567,U02543,C0086,T0037
TR04568,U00556,C0039,T0058
TR04569,U00610,C0023,T0005
TR04570,U02157,C0068,T0103
TR04571,U00372,C0180,T0073
TR04572,U02903,C0004,T0007
TR04573,U00616,C0126,T0041
TR04574,U02816,C0175,T0084
TR04575,U01915,C0021,T0010
TR04576,U02254,C0184,T0062
TR04577,U00847,C0105,T0026
TR04578,U00043,C0066,T0068
TR04579,U00865,C0187,T0102
TR04580,U01269,C0007,T0024
TR04581,U01379,C0049,T0078
TR04582,U00785,C0016,T0041
TR04583,U00476,C0145,T0065
TR04584,U00083,C0084,T0017
TR04585,U01134,C0087,T0109
TR04586,U02238,C0098,T0024
TR04587,U00800,C0075,T0027
TR04588,U00936,C0034,T0007
TR04589,U02299,C0161,T0073
TR04590,U02339,C0026,T0107
TR04591,U01669,C0066,T0099
TR04592,U00326,C0125,T0012
TR04593,U01535,C0063,T0085
TR04594,U01986,C0087,T0003
TR04595,U01965,C0041,T0079
TR04596,U00837,C0186,T0085
TR04597,U00508,C0098,T0010
TR04598,U02779,C0124,T0033
TR04599,U02120,C0079,T0046
TR04600,U01271,C0010,T0059
TR04601,U00641,C0015,T0052
TR04602,U02988,C0042,T0006
TR04603,U01879,C0093,T0002
TR04604,U00608,C0185,T0029
TR04605,U01959,C0017,T0119
TR04606,U00566,C0188,T0040
TR04607,U01368,C0009,T0097
TR04608,U02102,C0114,T0061
TR04609,U01754,C0036,T0068
TR04610,U02576,C0036,T0068
TR04611,U02659,C0048,T0029
TR04612,U01582,C0051,T0101
TR04613,U01987,C0097,T0062
TR04614,U02241,C0119,T0060
TR04615,U02106,C0095,T0084
TR04616,U00129,C0070,T0041
TR04617,U01873,C0074,T0087
TR04618,U00706,C0080,T0109
TR04619,U00852,C0068,T0082
TR04620,U00008,C0150,T0113
TR04621,U02077,C0077,T0089
TR04622,U01136,C0116,T0065
TR04623,U02995,C0006,T0118
TR04624,U02179,C0154,T0064
TR04625,U02236,C0075,T0079
TR04626,U01699,C0088,T0063
TR04627,U02757,C0003,T0098
TR04628,U01499,C0052,T0048
TR04629,U02260,C0074,T0020
TR04630,U01645,C0125,T0118
TR04631,U00276,C0188,T0037
TR04632,U01703,C0191,T0064
TR04633,U01796,C0065,T0091
TR04634,U00243,C0052,T0086
TR04635,U02733,C0076,T0115
TR04636,U00171,C0142,T0005
TR04637,U00653,C0089,T0034
TR04638,U01933,C0072,T0039
TR04639,U02236,C0068,T0067
TR04640,U01110,C0156,T0081
TR04641,U01500,C0199,T0062
TR04642,U02100,C0138,T0088
TR04643,U02159,C0115,T0024
TR04644,U01973,C0057,T0003
TR04645,U02925,C0066,T0109
TR04646,U01067,C0090,T0071
TR04647,U02259,C0050,T0089
TR04648,U02036,C0014,T0120
TR04649,U00858,C0016,T0067
TR04650,U02675,C0182,T0079
TR04651,U01050,C0171,T0093
TR04652,U00299,C0042,T0050
TR04653,U00924,C0110,T0029
TR04654,U00137,C0022,T0074
TR04655,U01044,C0068,T0032
TR04656,U02488,C0019,T0087
TR04657,U00211,C0066,T0039
TR04658,U02800,C0167,T0009
TR04659,U01575,C0073,T0101
TR04660,U02483,C0147,T0116
TR04661,U00780,C0144,T0104
TR04662,U01231,C0054,T0014
TR04663,U02487,C0153,T0068
TR04664,U01803,C0112,T0064
TR04665,U02714,C0018,T0020
TR04666,U01066,C0151,T0028
TR04667,U00411,C0117,T0014
TR04668,U02854,C0085,T0044
TR04669,U02658,C0139,T0098
TR04670,U00427,C0039,T0077
TR04671,U01472,C0105,T0095
TR04672,U02950,C0068,T0097
TR04673,U00942,C0025,T0116
TR04674,U01908,C0191,T0039
TR04675,U00742,C0158,T0028
TR04676,U01393,C0173,T0064
TR04677,U01244,C0123,T0089
TR04678,U01601,C0121,T0032
TR04679,U01256,C0061,T0009
TR04680,U00328,C0100,T0028
TR04681,U01467,C0051,T0095
TR04682,U02100,C0098,T0017
TR04683,U01967,C0137,T0117
TR04684,U00376,C0002,T0087
TR04685,U00263,C0005,T0077
TR04686,U00267,C0190,T0055
TR04687,U02407,C0197,T0010
TR04688,U01945,C0180,T0080
TR04689,U01894,C0086,T0006
TR04690,U01902,C0133,T0048
TR04691,U02700,C0187,T0075
TR04692,U01653,C0068,T0116
TR04693,U01445,C0009,T0067
TR04694,U00046,C0093,T0092
TR04695,U00600,C0150,T0041
TR04696,U00720,C0155,T0079
TR04697,U01913,C0138,T0060
TR04698,U01293,C0125,T0077
TR04699,U00601,C0061,T0042
TR04700,U00381,C0051,T0116
TR04701,U00118,C0010,T0120
TR04702,U02164,C0134,T0109
TR04703,U00260,C0062,T0081
TR04704,U01099,C0113,T0071
TR04705,U01504,C0133,T0028
TR04706,U02353,C0122,T0102
TR04707,U02055,C0198,T0013
TR04708,U00366,C0191,T0081
TR04709,U01658,C0123,T0015
TR04710,U02571,C0184,T0036
TR04711,U01462,C0187,T0092
TR04712,U02025,C0063,T0015
TR04713,U02477,C0111,T0110
TR04714,U00791,C0089,T0117
TR04715,U00747,C0187,T0075
TR04716,U02415,C0051,T0056
TR04717,U00313,C0178,T0095
TR04718,U00538,C0132,T0004
TR04719,U00921,C0104,T0099
TR04720,U01078,C0123,T0098
TR04721,U01491,C0048,T0052
TR04722,U02913,C0032,T0091
TR04723,U02830,C0120,T0010
TR04724,U02382,C0179,T0094
TR04725,U00798,C0180,T0045
TR04726,U00348,C0099,T0084
TR04727,U00273,C0074,T0029
TR04728,U00720,C0034,T0053
TR04729,U01774,C0164,T0029
TR04730,U02548,C0070,T0023
TR04731,U00685,C0171,T0057
TR04732,U02127,C0110,T0050
TR04733,U00622,C0016,T0021
TR04734,U02040,C0059,T0112
TR04735,U00947,C0181,T0043
TR04736,U02406,C0019,T0010
TR04737,U02666,C0095,T0105
TR04738,U00507,C0113,T0076
TR04739,U01583,C0041,T0030
TR04740,U02624,C0081,T0051
TR04741,U00244,C0175,T0033
TR04742,U00506,C0103,T0018
TR04743,U00422,C0054,T0078
TR04744,U02265,C0183,T0022
TR04745,U01873,C0095,T0064
TR04746,U01193,C0147,T0021
TR04747,U00330,C0062,T0001
TR04748,U00650,C0099,T0113
TR04749,U01465,C0093,T0107
TR04750,U00391,C0187,T0116
TR04751,U01520,C0065,T0015
TR04752,U00381,C0068,T0036
TR04753,U00742,C0028,T0047
TR04754,U02011,C0018,T0054
TR04755,U00820,C0026,T0086
TR04756,U00673,C0104,T0032
TR04757,U02561,C0147,T0058
TR04758,U01772,C0055,T0046
TR04759,U02997,C0119,T0054
TR04760,U01212,C0124,T0033
TR04761,U00930,C0185,T0105
TR04762,U01540,C0134,T0039
TR04763,U00913,C0129,T0023
TR04764,U00644,C0008,T0043
TR04765,U00427,C0051,T0055
TR04766,U00502,C0085,T0002
TR04767,U00730,C0025,T0066
TR04768,U01284,C0175,T0038
TR04769,U02119,C0183,T0119
TR04770,U02526,C0192,T0115
TR04771,U00457,C0083,T0029
TR04772,U02237,C0093,T0116
TR04773,U00291,C0117,T0110
TR04774,U00920,C0138,T0067
TR04775,U02340,C0056,T0103
TR04776,U01970,C0012,T0071
TR04777,U00756,C0161,T0036
TR04778,U01659,C0120,T0029
TR04779,U01835,C0071,T0119
TR04780,U01307,C0017,T0037
TR04781,U01568,C0189,T0113
TR04782,U01870,C0122,T0100
TR04783,U00377,C0124,T0087
TR04784,U01180,C0010,T0045
TR04785,U00508,C0031,T0016
TR04786,U01437,C0060,T0112
TR04787,U02576,C0070,T0031
TR04788,U00559,C0017,T0034
TR04789,U02308,C0050,T0050
TR04790,U00421,C0037,T0065
TR04791,U01553,C0190,T0082
TR04792,U00304,C0118,T0062
TR04793,U00942,C0200,T0104
TR04794,U02590,C0157,T0043
TR04795,U01302,C0160,T0056
TR04796,U01090,C0080,T0120
TR04797,U02156,C0011,T0015
TR04798,U02316,C0134,T0048
TR04799,U02270,C0123,T0049
TR04800,U01828,C0035,T0081
TR04801,U01554,C0033,T0044
TR04802,U00693,C0018,T0010
TR04803,U00255,C0165,T0020
TR04804,U01479,C0013,T0070
TR04805,U02301,C0090,T0008
TR04806,U00257,C0110,T0045
TR04807,U02431,C0192,T0034
TR04808,U00442,C0001,T0096
TR04809,U01882,C0063,T0051
TR04810,U02647,C0034,T0118
TR04811,U01114,C0103,T0106
TR04812,U02438,C0010,T0004
TR04813,U00582,C0128,T0108
TR04814,U01736,C0007,T0114
TR04815,U02646,C0056,T0039
TR04816,U00019,C0080,T0084
TR04817,U01125,C0165,T0024
TR04818,U02655,C0157,T0088
TR04819,U01381,C0012,T0055
TR04820,U01566,C0145,T0026
TR04821,U02081,C0048,T0025
TR04822,U01994,C0026,T0036
TR04823,U01548,C0112,T0071
TR04824,U00862,C0122,T0074
TR04825,U00155,C0012,T0058
TR04826,U00905,C0149,T0111
TR04827,U01270,C0042,T0012
TR04828,U00405,C0061,T0001
TR04829,U00844,C0058,T0116
TR04830,U01783,C0182,T0050
TR04831,U01565,C0034,T0025
TR04832,U01185,C0007,T0080
TR04833,U00747,C0109,T0005
TR04834,U01726,C0035,T0083
TR04835,U00271,C0015,T0068
TR04836,U00770,C0193,T0006
TR04837,U01716,C0025,T0026
TR04838,U01511,C0059,T0113
TR04839,U00172,C0079,T0103
TR04840,U00274,C0086,T0120
TR04841,U02307,C0134,T0055
TR04842,U01159,C0180,T0039
TR04843,U01707,C0088,T0009
TR04844,U01772,C0149,T0045
TR04845,U00422,C0071,T0116
TR04846,U01445,C0121,T0014
TR04847,U01210,C0093,T0112
TR04848,U02412,C0096,T0055
TR04849,U02426,C0032,T0009
TR04850,U00580,C0053,T0015
TR04851,U00891,C0059,T0037
TR04852,U00722,C0069,T0050
TR04853,U00881,C0190,T0117
TR04854,U01122,C0132,T0084
TR04855,U02653,C0086,T0072
TR04856,U02008,C0018,T0096
TR04857,U02070,C0081,T0111
TR04858,U01474,C0114,T0021
TR04859,U00383,C0184,T0057
TR04860,U02182,C0024,T0105
TR04861,U01450,C0066,T0019
TR04862,U02551,C0141,T0093
TR04863,U01591,C0062,T0058
TR04864,U01787,C0054,T0095
TR04865,U00144,C0143,T0118
TR04866,U01887,C0197,T0006
TR04867,U01703,C0131,T0004
TR04868,U01436,C0037,T0043
TR04869,U00224,C0037,T0093
TR04870,U00220,C0131,T0042
TR04871,U00179,C0191,T0003
TR04872,U01655,C0035,T0001
TR04873,U00433,C0180,T0108
TR04874,U00265,C0124,T0055
TR04875,U00954,C0156,T0015
TR04876,U00429,C0018,T0047
TR04877,U02464,C0122,T0085
TR04878,U02775,C0164,T0046
TR04879,U02245,C0161,T0058
TR04880,U01578,C0192,T0095
TR04881,U00480,C0154,T0071
TR04882,U01354,C0048,T0081
TR04883,U00890,C0168,T0120
TR04884,U00925,C0017,T0083
TR04885,U02171,C0168,T0039
TR04886,U01903,C0135,T0003
TR04887,U01411,C0057,T0030
TR04888,U01363,C0008,T0035
TR04889,U00778,C0128,T0057
TR04890,U02396,C0117,T0029
TR04891,U00029,C0056,T0050
TR04892,U00035,C0126,T0062
TR04893,U01420,C0159,T0052
TR04894,U02671,C0059,T0118
TR04895,U00589,C0058,T0014
TR04896,U00904,C0140,T0035
TR04897,U02568,C0176,T0028
TR04898,U02170,C0159,T0058
TR04899,U00340,C0108,T0030
TR04900,U00175,C0191,T0090
TR04901,U01924,C0074,T0007
TR04902,U01715,C0167,T0039
TR04903,U00597,C0148,T0095
TR04904,U00451,C0101,T0069
TR04905,U00557,C0048,T0035
TR04906,U01160,C0071,T0114
TR04907,U01357,C0116,T0111
TR04908,U02057,C0182,T0052
TR04909,U02382,C0122,T0014
TR04910,U01017,C0078,T0063
TR04911,U02375,C0199,T0036
TR04912,U02063,C0029,T0091
TR04913,U00839,C0093,T0024
TR04914,U01638,C0073,T0040
TR04915,U00226,C0100,T0029
TR04916,U01814,C0176,T0053
TR04917,U02161,C0074,T0109
TR04918,U02021,C0184,T0022
TR04919,U01452,C0095,T0072
TR04920,U02049,C0017,T0015
TR04921,U02314,C0137,T0113
TR04922,U01515,C0097,T0069
TR04923,U01232,C0162,T0116
TR04924,U01646,C0173,T0064
TR04925,U01736,C0009,T0004
TR04926,U03000,C0135,T0075
TR04927,U00306,C0144,T0018
TR04928,U02060,C0019,T0042
TR04929,U01724,C0134,T0113
TR04930,U01690,C0114,T0030
TR04931,U01518,C0139,T0015
